team_name,team_id,place_rank,category,score,percent_judges_certified,name,competition_id,location,state,start_date
GRILLS GONE WILD IOWA,2384,15,chicken,164.6172,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
GRILLS GONE WILD IOWA,2384,7,pork ribs,170.2972,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
GRILLS GONE WILD IOWA,2384,5,pork,171.9884,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
GRILLS GONE WILD IOWA,2384,3,brisket,172.5828,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
IOWA WILD HOGS BBQ,2385,22,overall,648.5484,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
IOWA WILD HOGS BBQ,2385,8,chicken,168,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
IOWA WILD HOGS BBQ,2385,17,pork ribs,161.12,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
IOWA WILD HOGS BBQ,2385,21,pork,161.1084,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
IOWA WILD HOGS BBQ,2385,22,brisket,158.32,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
SWINE ASSASSINS,2386,18,overall,655.3368,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
SWINE ASSASSINS,2386,23,chicken,161.0856,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
SWINE ASSASSINS,2386,5,pork ribs,171.4172,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
SWINE ASSASSINS,2386,25,pork,154.8456,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
SWINE ASSASSINS,2386,6,brisket,167.9884,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
TEMPLETON RYE WOODFELLAS,2387,16,overall,656.5252,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
TEMPLETON RYE WOODFELLAS,2387,26,chicken,156.514,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
TEMPLETON RYE WOODFELLAS,2387,11,pork ribs,168.56,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
TEMPLETON RYE WOODFELLAS,2387,7,pork,170.8456,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
TEMPLETON RYE WOODFELLAS,2387,17,brisket,160.6056,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
THE WICKED PIG,2389,14,overall,658.2056,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
THE WICKED PIG,2389,13,chicken,166.2628,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
THE WICKED PIG,2389,13,pork ribs,167.44,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
THE WICKED PIG,2389,11,pork,167.4172,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
THE WICKED PIG,2389,23,brisket,157.0856,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
IOWA STATE GRILL TEAM,2396,25,overall,642.7652,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
IOWA STATE GRILL TEAM,2396,9,chicken,167.9884,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
IOWA STATE GRILL TEAM,2396,18,pork ribs,161.0856,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
IOWA STATE GRILL TEAM,2396,20,pork,162.8456,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
IOWA STATE GRILL TEAM,2396,26,brisket,150.8456,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big brads bbq,3469,9,overall,662.9032,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big brads bbq,3469,19,chicken,164.0116,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big brads bbq,3469,16,pork ribs,163.4172,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big brads bbq,3469,8,pork,170.2972,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big brads bbq,3469,11,brisket,165.1772,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
old boy's bbq,3486,26,overall,629.8288,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
old boy's bbq,3486,21,chicken,161.7488,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
old boy's bbq,3486,27,pork ribs,143.4628,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
old boy's bbq,3486,16,pork,164,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
old boy's bbq,3486,16,brisket,160.6172,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
brew-b-q,3873,23,overall,646.1028,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
brew-b-q,3873,20,chicken,163.9772,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
brew-b-q,3873,20,pork ribs,159.36,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
brew-b-q,3873,19,pork,163.3828,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
brew-b-q,3873,20,brisket,159.3828,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big chain bbq gang,4054,3,overall,673.5996,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big chain bbq gang,4054,12,chicken,166.8112,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big chain bbq gang,4054,2,pork ribs,174.8572,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big chain bbq gang,4054,17,pork,163.954,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big chain bbq gang,4054,7,brisket,167.9772,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
ddon's pit crew,4725,5,overall,669.1196,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
ddon's pit crew,4725,18,chicken,164.5484,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
ddon's pit crew,4725,23,pork ribs,157.1428,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
ddon's pit crew,4725,6,pork,171.4284,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
ddon's pit crew,4725,1,brisket,176,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
honeybadger bbq,4726,17,overall,655.3716,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
honeybadger bbq,4726,11,chicken,166.8572,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
honeybadger bbq,4726,9,pork ribs,169.6916,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
honeybadger bbq,4726,22,pork,159.4284,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
honeybadger bbq,4726,19,brisket,159.3944,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
spanky and the meat mafia,4727,21,overall,649.6916,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
spanky and the meat mafia,4727,17,chicken,164.5716,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
spanky and the meat mafia,4727,15,pork ribs,164.56,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
spanky and the meat mafia,4727,15,pork,164,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
spanky and the meat mafia,4727,25,brisket,156.56,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
klassy krew bbq,4728,27,overall,617.6452,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
klassy krew bbq,4728,27,chicken,155.4284,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
klassy krew bbq,4728,26,pork ribs,151.4284,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
klassy krew bbq,4728,27,pork,151.4056,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
klassy krew bbq,4728,21,brisket,159.3828,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big head dog bbq,4729,28,overall,574.7316,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big head dog bbq,4729,22,chicken,161.7144,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big head dog bbq,4729,28,pork ribs,143.4056,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big head dog bbq,4729,28,pork,145.68,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
big head dog bbq,4729,28,brisket,123.9316,80,31st Annual American Royal Barbecue OPEN,2142,"Kansas City, MO",MO,2010-10-02
BIG POPPA SMOKERS,372,2,overall,685.6460000000001,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
BIG POPPA SMOKERS,372,1,chicken,180,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
BIG POPPA SMOKERS,372,19,pork ribs,158.2516,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
BIG POPPA SMOKERS,372,2,pork,174.2744,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
BIG POPPA SMOKERS,372,3,brisket,173.12,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RHYTHM 'N QUE,373,1,overall,688.5372,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RHYTHM 'N QUE,373,4,chicken,173.1544,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RHYTHM 'N QUE,373,3,pork ribs,171.9884,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RHYTHM 'N QUE,373,19,pork,165.0972,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RHYTHM 'N QUE,373,1,brisket,178.2972,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
LOOT N' BOOTY BBQ,375,6,overall,669.0396,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
LOOT N' BOOTY BBQ,375,3,chicken,174.2628,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
LOOT N' BOOTY BBQ,375,7,pork ribs,167.9884,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
LOOT N' BOOTY BBQ,375,20,pork,164.56,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
LOOT N' BOOTY BBQ,375,14,brisket,162.2284,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SATISFIED HOGS,378,14,overall,657.0168,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SATISFIED HOGS,378,14,chicken,165.1084,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SATISFIED HOGS,378,9,pork ribs,166.24,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SATISFIED HOGS,378,23,pork,160.5256,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SATISFIED HOGS,378,9,brisket,165.1428,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SIN CITY SMOKERS,380,8,overall,667.3944,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SIN CITY SMOKERS,380,6,chicken,171.4056,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SIN CITY SMOKERS,380,11,pork ribs,164.5828,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SIN CITY SMOKERS,380,1,pork,177.1544,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SIN CITY SMOKERS,380,24,brisket,154.2516,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SIN CITY SMOKERS,380,2,anything butt,163.9428,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SIN CITY SMOKERS,380,4,chili,167.9772,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SIN CITY SMOKERS,380,4,dessert,169.68,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
DJS SMOKIN' BBQ,548,18,overall,653.0856,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
DJS SMOKIN' BBQ,548,9,chicken,168.5484,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
DJS SMOKIN' BBQ,548,15,pork ribs,162.8456,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
DJS SMOKIN' BBQ,548,25,pork,158.24,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
DJS SMOKIN' BBQ,548,11,brisket,163.4516,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
DJS SMOKIN' BBQ,548,5,dessert,168,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SMOKIN MO'S BBQ,633,9,overall,667.36,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SMOKIN MO'S BBQ,633,2,chicken,176.56,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SMOKIN MO'S BBQ,633,12,pork ribs,164.5716,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SMOKIN MO'S BBQ,633,13,pork,166.8456,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SMOKIN MO'S BBQ,633,19,brisket,159.3828,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PORKETEERS,637,11,overall,665.6344,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PORKETEERS,637,22,chicken,157.68,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PORKETEERS,637,6,pork ribs,168.5372,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PORKETEERS,637,15,pork,166.2628,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PORKETEERS,637,2,brisket,173.1544,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PORKETEERS,637,3,dessert,169.68,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
TOYS 4 BBQ'N,989,12,overall,664.434,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
TOYS 4 BBQ'N,989,19,chicken,161.68,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
TOYS 4 BBQ'N,989,5,pork ribs,169.12,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
TOYS 4 BBQ'N,989,22,pork,161.6684,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
TOYS 4 BBQ'N,989,4,brisket,171.9656,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
TOYS 4 BBQ'N,989,2,dessert,176.56,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
KEGGER'S,995,19,overall,647.3368,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
KEGGER'S,995,17,chicken,162.7884,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
KEGGER'S,995,27,pork ribs,154.2512,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
KEGGER'S,995,8,pork,169.7372,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
KEGGER'S,995,17,brisket,160.56,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PHIL THE GRILL,996,21,overall,639.3028,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PHIL THE GRILL,996,28,chicken,151.8628,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PHIL THE GRILL,996,23,pork ribs,157.1428,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PHIL THE GRILL,996,5,pork,171.4628,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
PHIL THE GRILL,996,21,brisket,158.8344,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
BAD BOYZ BBQ,1001,5,overall,672.0116,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
BAD BOYZ BBQ,1001,10,chicken,168.5372,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
BAD BOYZ BBQ,1001,4,pork ribs,170.2972,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
BAD BOYZ BBQ,1001,10,pork,168.5944,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
BAD BOYZ BBQ,1001,10,brisket,164.5828,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
KNIFE PORK AND SPOON,1011,17,overall,653.6456,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
KNIFE PORK AND SPOON,1011,16,chicken,163.3828,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
KNIFE PORK AND SPOON,1011,25,pork ribs,156.56,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
KNIFE PORK AND SPOON,1011,4,pork,172.5944,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
KNIFE PORK AND SPOON,1011,16,brisket,161.1084,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RANCH 13 BBQ,1012,3,overall,677.1316,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RANCH 13 BBQ,1012,11,chicken,166.8344,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RANCH 13 BBQ,1012,2,pork ribs,172.0116,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RANCH 13 BBQ,1012,12,pork,166.8572,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RANCH 13 BBQ,1012,5,brisket,171.4284,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
QUED UP,1013,25,overall,622.2056,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
QUED UP,1013,24,chicken,157.12,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
QUED UP,1013,31,pork ribs,145.6572,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
QUED UP,1013,3,pork,173.1428,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
QUED UP,1013,27,brisket,146.2856,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
QUED UP,1013,2,chili,169.1428,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
QUED UP,1013,6,dessert,162.8228,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
Out To Smoke Ya,1020,24,overall,630.7316,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
Out To Smoke Ya,1020,25,chicken,155.9772,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
Out To Smoke Ya,1020,20,pork ribs,158.24,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
Out To Smoke Ya,1020,26,pork,156.5372,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
Out To Smoke Ya,1020,18,brisket,159.9772,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
FORK U BBQ,1787,7,overall,667.9316,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
FORK U BBQ,1787,13,chicken,166.2516,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
FORK U BBQ,1787,13,pork ribs,164.5716,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
FORK U BBQ,1787,16,pork,166.2628,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
FORK U BBQ,1787,6,brisket,170.8456,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
FORK U BBQ,1787,1,dessert,179.44,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RUB-A-DUB BUTTS,1788,13,overall,659.28,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RUB-A-DUB BUTTS,1788,15,chicken,165.1084,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RUB-A-DUB BUTTS,1788,10,pork ribs,165.1088,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RUB-A-DUB BUTTS,1788,17,pork,166.24,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
RUB-A-DUB BUTTS,1788,12,brisket,162.8228,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THE COWBOY WAY AZ,1793,22,overall,636.994,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THE COWBOY WAY AZ,1793,20,chicken,161.1428,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THE COWBOY WAY AZ,1793,14,pork ribs,162.8572,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THE COWBOY WAY AZ,1793,27,pork,156.4912,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THE COWBOY WAY AZ,1793,22,brisket,156.5028,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THIS BUTTS FOR YOU,1873,29,overall,602.24,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THIS BUTTS FOR YOU,1873,18,chicken,161.7372,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THIS BUTTS FOR YOU,1873,24,pork ribs,156.5716,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THIS BUTTS FOR YOU,1873,29,pork,148.5712,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THIS BUTTS FOR YOU,1873,31,brisket,135.36,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
THIS BUTTS FOR YOU,1873,1,chili,173.1428,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SWEET PETE'S BBQ,2518,10,overall,666.7772,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SWEET PETE'S BBQ,2518,5,chicken,171.44,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
SWEET PETE'S BBQ,2518,16,pork ribs,162.2744,66,Racing for the BBQ,2289,"Kansas City, MO",MO,2010-08-06
