id,kcbs_competition_id,location,start_date
2502,4766,"Wilson, NY",2014-06-13
2503,4788,"Oconomowoc, WI",2014-06-13
2504,4797,"Jeffersonville, IN",2014-06-13
2505,4812,"Tonganoxie, KS",2014-06-13
2506,4820,"Merrimack, NH",2014-06-13
2507,4860,"Frisco, CO",2014-06-13
2508,4949,"Asheville, NC",2014-06-13
2509,5094,Niverville Manitoba Canada,2014-06-13
2510,5016,Edmonton Alberta Canada,2014-06-14
2511,5095,Perugia Italy,2014-06-14
2512,4489,"Fairplay, CO",2014-06-20
2513,4510,"Auburn Hills, MI",2014-06-20
2514,4603,"Seymour, MO",2014-06-20
2515,4618,"Quincy, IL",2014-06-20
2516,4652,"Whitewater, WI",2014-06-20
2517,4687,"Central Point, OR",2014-06-20
2518,4688,"Apex, NC",2014-06-20
2519,4703,"Fredonia, KS",2014-06-20
2520,4755,"Barbourville, KY",2014-06-20
2521,4775,"Hernando, MS",2014-06-20
2522,4886,"State Center, IA",2014-06-20
2523,4929,"Lexington, KY",2014-06-20
2524,4970,"Temecula, CA",2014-06-20
2525,5055,"Uncasville, CT",2014-06-20
2526,4530,"Buckner, MO",2014-06-21
2527,4616,"Davenport, IA",2014-06-21
2528,4693,"Washington, DC",2014-06-21
2529,5004,"Old Orchard Beach, ME",2014-06-21
2530,4477,"Willard, MO",2014-06-26
2531,4715,"Victorville, CA",2014-06-26
2532,4821,"Effingham, IL",2014-06-26
2533,4482,"Grafton, WI",2014-06-27
2534,4499,"Mankato, MN",2014-06-27
2535,4547,"Artesia, NM",2014-06-27
2536,4567,"Nevada, IA",2014-06-27
2537,4578,"Winchester, VA",2014-06-27
2538,4589,"Maryville, TN",2014-06-27
2539,4597,"Chandler, OK",2014-06-27
2540,4627,"Omaha, NE",2014-06-27
2541,4708,"Franklin, IN",2014-06-27
2542,4721,"Metropolis, IL",2014-06-27
2543,4725,"Santa Clara, CA",2014-06-27
2544,4818,"Lenexa, KS",2014-06-27
2545,4937,"Indianapolis, IN",2014-06-27
2546,5036,"Covington, VA",2014-06-27
2547,4491,"Whiting, IA",2014-07-03
2548,4532,"Liberty, MO",2014-07-03
2549,4531,"Lake Placid, NY",2014-07-04
2550,4671,"Bryant, AR",2014-07-04
2551,4727,"Rio Rancho, NM",2014-07-04
2552,4938,"Traverse City, MI",2014-07-04
2553,5060,"Falls City, NE",2014-07-04
2554,5086,"Thayer, MO",2014-07-04
2555,4511,"Absarokee, MT",2014-07-05
2556,4811,"Greenwood, SC",2014-07-10
2557,4430,"St. Charles, IL",2014-07-11
2558,4653,"Madelia, MN",2014-07-11
2559,4717,"Fort Smith, AR",2014-07-11
2560,4729,"Wellsville, MO",2014-07-11
2561,4737,"Rohnert Park, CA",2014-07-11
2562,4842,"Green Bay, WI",2014-07-11
2563,4864,"Kettering, OH",2014-07-11
2564,4939,"Madison, WI",2014-07-11
2565,5018,"North Wildwood, NJ",2014-07-11
2566,5039,"Winfield, KS",2014-07-11
2567,5097,"Warrensburg, MO",2014-07-11
2568,5120,"Holbrook, AZ",2014-07-11
2569,5048,"Stamford, CT",2014-07-12
2570,4570,"Laramie, WY",2014-07-16
2571,4492,"Bellevue, NE",2014-07-18
2572,4551,"Pittsfield, PA",2014-07-18
2573,4605,"Watertown, SD",2014-07-18
2574,4642,"Waterloo, IA",2014-07-18
2575,4826,"Kingston, RI",2014-07-18
2576,4829,"Hays, KS",2014-07-18
2577,4863,"New Palestine, IN",2014-07-18
2578,4940,"Woodbury, MN",2014-07-18
2579,4994,"Galax, VA",2014-07-18
2580,5070,"Burlington, KS",2014-07-18
2581,5087,"Conway, AR",2014-07-18
2582,4872,"Troy, NY",2014-07-19
2583,4518,"Holladay, UT",2014-07-24
2584,5100,"Kansas City, MO",2014-07-24
2585,4599,"Morton, IL",2014-07-25
2586,4660,"Maggie Valley, NC",2014-07-25
2587,4684,"Dyersburg, TN",2014-07-25
2588,4757,"Montague, CA",2014-07-25
2589,4769,"Mason City, IA",2014-07-25
2590,4781,"Vista, CA",2014-07-25
2591,4815,"Iola, KS",2014-07-25
2592,4862,"Cleveland, TN",2014-07-25
2593,4894,"Dodge City, KS",2014-07-25
2594,4911,"Windsor, VT",2014-07-25
2595,4941,"Des Moines, IA",2014-07-25
2596,4971,"Lee''s Summit, MO",2014-07-25
2597,5028,"Grand Rapids, MI",2014-07-25
2598,5032,"Denver, CO",2014-07-25
2599,4494,"Laurie, MO",2014-08-01
2600,4565,"Liberal, KS",2014-08-01
2601,4683,"Waucoma, IA",2014-08-01
2602,4695,"Alamosa, CO",2014-08-01
2603,4807,"Olathe, KS",2014-08-01
2604,4865,"Oakland, CA",2014-08-01
2605,4887,"Dillard, GA",2014-08-01
2606,4912,"Asheboro, NC",2014-08-01
2607,4942,"Madison, WI",2014-08-01
2608,4967,"Leonardtown, MD",2014-08-01
2609,5023,"Rossville, KS",2014-08-01
2610,5138,"Olofstorp Sweden, EU",2014-08-02
2611,4544,"Woodward, OK",2014-08-08
2612,4594,"Gillette, WY",2014-08-08
2613,4600,"Huntington Beach, CA",2014-08-08
2614,4686,"Weeping Water, NE",2014-08-08
2615,4808,"Newaygo, MI",2014-08-08
2616,4822,"N. Tonawanda, NY",2014-08-08
2617,4827,"Frankllin, NC",2014-08-08
2618,4848,"McMinnville, TN",2014-08-08
2619,4849,"Bel Air, MD",2014-08-08
2620,4877,"Kansas City, KS",2014-08-08
2621,4951,"Scarborough, ME",2014-08-08
2622,4980,"Rochester, MN",2014-08-08
2623,4996,"Brentwood, CA",2014-08-08
2624,5002,"Brainerd, MN",2014-08-08
2625,5013,"Odessa, MO",2014-08-08
2626,4795,"Huntington Beach, CA",2014-08-09
2627,4964,"Billings, MT",2014-08-12
2628,4719,"Athens, GA",2014-08-14
2629,4546,"Worland, WY",2014-08-15
2630,4679,"Conifer, CO",2014-08-15
2631,4784,"LaPlatte, NE",2014-08-15
2632,4823,"Madison, IN",2014-08-15
2633,4840,"Marshall, MN",2014-08-15
2634,4907,"Fulton, MS",2014-08-15
2635,4952,"Harrisburg, PA",2014-08-15
2636,4968,"Atlanta, GA",2014-08-15
2637,5072,"Excelsior Springs, MO",2014-08-15
2638,5081,"Kirksville, MO",2014-08-15
2639,4636,"New Paltz, NY",2014-08-16
2640,5144,Winnipeg Manitoba Canada,2014-08-16
2641,4644,"Overland Park, KS",2014-08-17
2642,4542,"Albert Lea, MN",2014-08-22
2643,4577,"New Holland, PA",2014-08-22
2644,4617,"Washington Island, WI",2014-08-22
2645,4623,"Lakeport, CA",2014-08-22
2646,4657,"Birch Run, MI",2014-08-22
2647,4678,"McPherson, KS",2014-08-22
2648,4692,"Lincoln, IL",2014-08-22
2649,4718,"Kenosha, WI",2014-08-22
2650,4732,"Hill City, SD",2014-08-22
2651,4738,"Emporia, KS",2014-08-22
2652,4752,"Greer, SC",2014-08-22
2653,4837,"Bonner Springs, KS",2014-08-22
2654,4856,"Harrisonburg, VA",2014-08-22
2655,4866,"Kennesaw, GA",2014-08-22
2656,4867,"Amelia Island, FL",2014-08-22
2657,4885,"Paola, KS",2014-08-22
2658,4953,"Laurel, MD",2014-08-22
2659,4976,"Garden City, CO",2014-08-22
2660,4997,"Liberty, MO",2014-08-22
2661,5029,"Cape Girardeau, MO",2014-08-22
2662,5031,"Nashville, TN",2014-08-22
2663,5133,"Wendover, NV",2014-08-22
2664,5152,"Hampton, VA",2014-08-22
2665,5154,"Dallas Center, IA",2014-08-22
2666,4747,"Warrens, WI",2014-08-29
2667,4954,"Richmond, VA",2014-08-29
2668,5073,"Charleston, SC",2014-08-29
2669,5145,"Myrtle Beach, SC",2014-08-29
2670,5177,"Westport, CT",2014-08-29
2671,4633,"Calgary, Alberta, Ca",2014-08-30
2672,4786,"Bedford, TX",2014-08-30
2673,4873,"Coquille, OR",2014-08-30
2674,4890,"Gainesville, GA",2014-08-30
2675,4984,"Omaha, NE",2014-08-30
2676,4992,"Connersville, IN",2014-08-30
2677,5084,"Parker, CO",2014-08-30
2678,4538,"Sacramento, CA",2014-09-05
2679,4580,"Carrollton, KY",2014-09-05
2680,4601,"Sheridan, WY",2014-09-05
2681,4615,"Montello, WI",2014-09-05
2682,4630,"Vermillion, SD",2014-09-05
2683,4645,"Cottonwood, AZ",2014-09-05
2684,4664,"York, PA",2014-09-05
2685,4674,"Butler, MO",2014-09-05
2686,4790,"Garden City, KS",2014-09-05
2687,4868,"Richmond, VA",2014-09-05
2688,4930,"Southaven, MS",2014-09-05
2689,5019,"Cookeville, TN",2014-09-05
2690,5078,"Miami, OK",2014-09-05
2691,5085,"Quincy, IL",2014-09-05
2692,5143,"Las Vegas, NV",2014-09-05
2693,5147,"Peoria, IL",2014-09-05
2694,5052,"Cresskill, NJ",2014-09-06
2695,5090,"Foster, RI",2014-09-06
2696,5219,"Garden City, KS",2014-09-06
2697,4554,"Mears, MI",2014-09-12
2698,4571,"Alma, AR",2014-09-12
2699,4619,"St. Leon, IN",2014-09-12
2700,4648,"Worthington, MN",2014-09-12
2701,4700,"Winder, GA",2014-09-12
2702,4759,"Grand Junction, CO",2014-09-12
2703,4851,"Floyd, VA",2014-09-12
2704,4875,"Derby, KS",2014-09-12
2705,4935,"N. Kansas City, MO",2014-09-12
2706,5025,"Leavenworth, KS",2014-09-12
2707,5071,"Tuscaloosa, AL",2014-09-12
2708,5151,"Millington, TN",2014-09-12
2709,5172,"Scranton, PA",2014-09-12
2710,5184,"Greeneville, TN",2014-09-12
2711,4675,"Kimberling City, MO",2014-09-13
2712,4792,"Harvard, MA",2014-09-13
2713,4982,"Diksmuide, Belgium",2014-09-13
2714,5134,"Langley, BC Canada",2014-09-13
2715,4569,"Murphysboro, IL",2014-09-18
2716,4476,"Salisbury, NC",2014-09-19
2717,4604,"Ponca City, OK",2014-09-19
2718,4639,"Denison, IA",2014-09-19
2719,4733,"Kearney, MO",2014-09-19
2720,4794,"Plymouth, IN",2014-09-19
2721,4796,"Sprearfish, SD",2014-09-19
2722,4832,"Mission, KS",2014-09-19
2723,4847,"Decatur, AL",2014-09-19
2724,4936,"Midwest City, OK",2014-09-19
2725,4961,"Fort Mill, SC",2014-09-19
2726,4707,"Telluride, CO",2014-09-20
2727,4828,"Clarence, NY",2014-09-20
2728,4850,"Seaside Heights, NJ",2014-09-20
2729,5166,"Waldfeucht-Haaren / Nordrhein Westfalen / Germany, EU",2014-09-20
2730,4575,"Vidalia, LA",2014-09-26
2731,4761,"Hickory, NC",2014-09-26
2732,4772,"Fayetteville, AR",2014-09-26
2733,4774,"Omaha, NE",2014-09-26
2734,4824,"Dothan, AL",2014-09-26
2735,4852,"Owensboro, KY",2014-09-26
2736,4876,"Shawnee, KS",2014-09-26
2737,4955,"Bentonville, AR",2014-09-26
2738,5044,"Jonesboro, AR",2014-09-26
2739,5092,"Hermann, MO",2014-09-26
2740,5098,"Warrensburg, MO",2014-09-26
2741,5176,"San Diego, CA",2014-09-26
2742,5191,"Allentown, PA",2014-09-26
2743,4696,"Marietta, GA",2014-09-27
2744,5049,"New London, CT",2014-09-27
2745,5153,"Blue Island, IL",2014-09-27
2746,4672,"Dana Point, CA",2014-10-02
2747,4978,"Kansas City, MO",2014-10-02
2748,4979,"Kansas City, MO",2014-10-02
2749,5091,"Corinth, MS",2014-10-02
2750,4581,"Springfield, KY",2014-10-03
2751,4716,"Harrisburg, PA",2014-10-03
2752,4753,"Conyers, GA",2014-10-03
2753,4825,"Earlington, KY",2014-10-03
2754,5057,"Gallatin, TN",2014-10-03
2755,5061,"Laurens, SC",2014-10-03
2756,5082,"Sheridan, AR",2014-10-03
2757,5142,"Atlantic City, NJ",2014-10-03
2758,5203,"Hattiesburg, MS",2014-10-03
2759,4006,"Cincinnati, OH",2014-10-10
2760,4620,"Centralia, MO",2014-10-10
2761,4663,"Lyons, GA",2014-10-10
2762,4689,"Greenfield, MA",2014-10-10
2763,4704,"Sand Springs, OK",2014-10-10
2764,4749,"Waxhaw, NC",2014-10-10
2765,4771,"Fort Bliss, TX",2014-10-10
2766,4800,"Rocky Mount, NC",2014-10-10
2767,4813,"Pikeville, TN",2014-10-10
2768,4846,"DeSoto, KS",2014-10-10
2769,4853,"Arthur, IL",2014-10-10
2770,4891,"Clarksburg, MD",2014-10-10
2771,4902,"Bullhead City, AZ",2014-10-10
2772,4974,"Topeka, KS",2014-10-10
2773,5080,"Lawrenceville, GA",2014-10-10
2774,5174,"Cullman, AL",2014-10-10
2775,5175,"Middletown, CT",2014-10-10
2776,5246,"Ocean Springs, MS",2014-10-10
2777,5220,"Sloan, IA",2014-10-11
2778,4614,"Munfordville, KY",2014-10-17
2779,4697,"Libertyville, IL",2014-10-17
2780,4722,"Parsons, KS",2014-10-17
2781,4724,"Nelsonville, OH",2014-10-17
2782,4756,"Lancaster, CA",2014-10-17
2783,4801,"Mount Pleasant, TN",2014-10-17
2784,4816,"Columbus, MS",2014-10-17
2785,4819,"Woodstock, VA",2014-10-17
2786,4981,"Harper, KS",2014-10-17
2787,5046,"Marshalltown, IA",2014-10-17
2788,5096,"Independence, MO",2014-10-17
2789,5163,"Lawton, OK",2014-10-17
2790,5171,"Greater St. Louis, IL",2014-10-17
2791,4910,"Rome, GA",2014-10-18
2792,5047,"Marshalltown, IA",2014-10-18
2793,5050,"New Hope, AL",2014-10-18
2794,5064,"Smithville, MO",2014-10-18
2795,5079,"Hoofddorp Netherlands, EU",2014-10-18
2796,4658,"Cleveland, GA",2014-10-24
2797,4680,"Fort Gibson, OK",2014-10-24
2798,4714,"Osawatomie, KS",2014-10-24
2799,5213,"Lynchburg, TN",2014-10-24
2800,5360,"Lynchburg, TN",2014-10-24
2801,5038,"Laughlin, NV",2014-10-30
2802,4637,"Shelby, NC",2014-10-31
2803,4869,"Lakeland, FL",2014-11-07
2804,5101,"St. James, MO",2014-11-07
2805,5106,"Florence, MS",2014-11-07
2806,5165,"Calhoun, GA",2014-11-07
2807,5102,"St. James, MO",2014-11-08
2808,5223,"Las Vegas, NV",2014-11-13
2809,4870,"Charleston, SC",2014-11-14
2810,4904,"Chatsworth, GA",2014-11-14
2811,5268,"Richland, GA",2014-11-14
2812,4641,"Plant City, FL",2014-11-21
2813,4773,"Cumming, GA",2014-11-21
2814,4590,"Demopolis, AL",2014-12-05
2815,4836,"Calhoun, GA",2014-12-05
2816,4858,"LaQuinta, CA",2014-12-12
2817,5192,"Las Vegas, NV",2014-12-12
2818,5251,"Denver, CO",2015-01-09
2819,5260,"Lakeland, FL",2015-01-30
2820,5291,"Young Harris, GA",2015-02-06
2821,5607,"Kissimmee, FL",2015-02-20
2822,5644,"Rancho Mirage, CA",2015-02-20
2823,5105,"Huntsville, TX",2015-02-26
2824,5027,"Lake Havasu City, AZ",2015-02-27
2825,5444,"Isle, MN",2015-02-27
2826,5608,"Daphne, AL",2015-02-27
2827,5063,"Pensacola, FL",2015-03-06
2828,5613,"Shreveport, LA",2015-03-06
2829,5641,"Nashville, TN",2015-03-06
2830,5232,"Tupelo, MS",2015-03-13
2831,5304,"Bainbridge, GA",2015-03-13
2832,5614,"Fort Worth, TX",2015-03-13
2833,5717,"Fairhope, AL",2015-03-13
2834,5424,"Arcadia, CA",2015-03-20
2835,5503,"Miami, OK",2015-03-20
2836,5626,"Tucson, AZ",2015-03-20
2837,5504,"Miami, OK",2015-03-21
2838,5279,"Kissimmee, FL",2015-03-26
2839,5140,"Ashburn, GA",2015-03-27
2840,5262,"Shawnee, OK",2015-03-27
2841,5300,"Havasu Landing, CA",2015-03-27
2842,5355,"Conyers, GA",2015-03-27
2843,5549,"Atmore, AL",2015-03-27
2844,5627,"Reno, NV",2015-03-27
2845,5645,"Hammond, LA",2015-03-27
2846,5135,"Gulfport, MS",2015-04-03
2847,5253,"Pleasant Hill, MO",2015-04-03
2848,5270,"Somerville, TN",2015-04-03
2849,5323,"Stillwater, OK",2015-04-03
2850,5590,"Shady Grove, PA",2015-04-03
2851,5628,"Renton, WA",2015-04-03
2852,5137,"Harrington, DE",2015-04-10
2853,5181,"Osage City, KS",2015-04-10
2854,5233,"Cedar Park, TX",2015-04-10
2855,5257,"Winston-Salem, NC",2015-04-10
2856,5271,"Indianapolis, IN",2015-04-10
2857,5278,"Smithville, MO",2015-04-10
2858,5322,"Wildomar, CA",2015-04-10
2859,5489,"Staten Island, NY",2015-04-10
2860,5629,"Salt Lake City, UT",2015-04-10
2861,5675,"Gadsden, AL",2015-04-10
2862,5180,"Enid, OK",2015-04-17
2863,5225,"Midland , TX",2015-04-17
2864,5394,"Overland Park, KS",2015-04-17
2865,5446,"Washington, MO",2015-04-17
2866,5450,"Winchester, TN",2015-04-17
2867,5500,"Cornelia, GA",2015-04-17
2868,5562,"Lanexa, VA",2015-04-17
2869,5630,"Fort Collins, CO",2015-04-17
2870,5648,"Kings Mountain, NC",2015-04-17
2871,5700,"Chelsea, AL",2015-04-17
2872,5195,"Edwardsville, KS",2015-04-24
2873,5200,"Calhoun, GA",2015-04-24
2874,5244,"Morris, OK",2015-04-24
2875,5255,"Mt. Carmel, IL",2015-04-24
2876,5318,"Murfreesboro, TN",2015-04-24
2877,5352,"Lexington, NC",2015-04-24
2878,5407,"Springfield, MO",2015-04-24
2879,5583,"Boone, IA",2015-04-24
2880,5631,"Las Vegas, NV",2015-04-24
2881,5698,"Garnett, KS",2015-04-24
2882,5720,"Chincoteague, VA",2015-04-24
2883,5584,"Boone, IA",2015-04-25
2884,5713,"Memphis, TN",2015-04-25
2885,5202,"Bixby, OK",2015-05-01
2886,5224,"Huntsville, AL",2015-05-01
2887,5227,"Lansing, KS",2015-05-01
2888,5234,"Annapolis, MD",2015-05-01
2889,5245,"St. Joseph, MO",2015-05-01
2890,5269,"Lucedale, MS",2015-05-01
2891,5290,"Grandview, MO",2015-05-01
2892,5302,"Appleton, WI",2015-05-01
2893,5403,"Dwight, IL",2015-05-01
2894,5496,"Columbia, MO",2015-05-01
2895,5521,"Elk Grove, CA",2015-05-01
2896,5530,"Liberty, IN",2015-05-01
2897,5561,"Show Low, AZ",2015-05-01
2898,5835,"Kansas City, MO",2015-05-01
2899,5217,"Ridgefield, CT",2015-05-02
2900,5303,"Appleton, WI",2015-05-02
2901,5449,"Mesquite, NV",2015-05-02
2902,5524,"Liberty, IN",2015-05-02
2903,5188,"Waynesboro, GA",2015-05-08
2904,5204,"Kannapolis, NC",2015-05-08
2905,5250,"Abilene, KS",2015-05-08
2906,5292,"Ashland, MS",2015-05-08
2907,5301,"Council Bluffs, IA",2015-05-08
2908,5311,"Lawrence, KS",2015-05-08
2909,5317,"Auburn, AL",2015-05-08
2910,5330,"Fredericksburg, VA",2015-05-08
2911,5398,"Rome, GA",2015-05-08
2912,5401,"Warsaw, IN",2015-05-08
2913,5438,"Lamar, CO",2015-05-08
2914,5527,"Green Lane, PA",2015-05-08
2915,5529,"Claremore, OK",2015-05-08
2916,5543,"Long Beach, CA",2015-05-08
2917,5598,"Arab, AL",2015-05-08
2918,5615,"Overland Park, KS",2015-05-08
2919,5185,"Chesapeake, VA",2015-05-15
2920,5186,"Langley, OK",2015-05-15
2921,5364,"Sevierville, TN",2015-05-15
2922,5384,"Platte City, MO",2015-05-15
2923,5441,"West Chester, OH",2015-05-15
2924,5492,"Hartselle, AL",2015-05-15
2925,5517,"St. Paul, MN",2015-05-15
2926,5542,"Bakersfield, CA",2015-05-15
2927,5616,"St. Charles, MO",2015-05-15
2928,5681,"Wyandotte, MI",2015-05-15
2929,5797,"Syracuse, NY",2015-05-15
2930,5267,"Madison, WI",2015-05-16
2931,5831,"Birmingham, AL",2015-05-16
2932,5231,"Boulder City, NV",2015-05-22
2933,5237,"Westmont, IL",2015-05-22
2934,5285,"North Bend, OR",2015-05-22
2935,5366,"Kennett, MO",2015-05-22
2936,5402,"Kimberling City, MO",2015-05-22
2937,5481,"Lewisburg, TN",2015-05-22
2938,5609,"Marietta, GA",2015-05-22
2939,5723,"Evans, GA",2015-05-22
2940,5238,"Westmont, IL",2015-05-23
2941,5283,"Rochester, NY",2015-05-23
2942,5315,"Mound City, KS",2015-05-23
2943,5497,"West Des Moines, IA",2015-05-23
2944,5083,"Fond du Lac, WI",2015-05-29
2945,5187,"Monroe City, MO",2015-05-29
2946,5201,"Canon City, CO",2015-05-29
2947,5226,"Norco, CA",2015-05-29
2948,5280,"Owatonna, MN",2015-05-29
2949,5282,"Brookhaven, MS",2015-05-29
2950,5365,"Lima, OH",2015-05-29
2951,5379,"Swanzey, NH",2015-05-29
2952,5442,"Valley, NE",2015-05-29
2953,5452,"Missoula, MT",2015-05-29
2954,5467,"Brimfield, IL",2015-05-29
2955,5604,"Kansas City, MO",2015-05-29
2956,5606,"Snow Hill, MD",2015-05-29
2957,5610,"Hendersonville, TN",2015-05-29
2958,5642,"Knoxville, TN",2015-05-29
2959,5786,"Woodruff, SC",2015-05-29
2960,5807,"Ft. Washington, MD",2015-05-29
2961,5605,"Loveland, CO",2015-05-30
2962,5169,"Montello, WI",2015-06-05
2963,5211,"Huron, SD",2015-06-05
2964,5295,"Lincoln, IL",2015-06-05
2965,5308,"Bardstown, KY",2015-06-05
2966,5340,"McLouth, KS",2015-06-05
2967,5428,"Boonville, MO",2015-06-05
2968,5432,"Marysville, KS",2015-06-05
2969,5520,"Memphis, TN",2015-06-05
2970,5525,"Mayetta, KS",2015-06-05
2971,5546,"Levittown, PA",2015-06-05
2972,5550,"Lee''s Summit, MO",2015-06-05
2973,5587,"Okemah, OK",2015-06-05
2974,5600,"Euharlee, GA",2015-06-05
2975,5602,"Valley Center, CA",2015-06-05
2976,5632,"Asheville, NC",2015-06-05
2977,5656,"Lincolnton, NC",2015-06-05
2978,5679,"Pueblo, CO",2015-06-05
2979,5855,"Branson, MO",2015-06-05
2980,5354,"Fitzgerald, GA",2015-06-12
2981,5357,"Wynne, AR",2015-06-12
2982,5363,"Tryon, NC",2015-06-12
2983,5399,"Jeffersonville, IN",2015-06-12
2984,5436,"Oconomowoc, WI",2015-06-12
2985,5479,"Hays, KS",2015-06-12
2986,5531,"Marietta, OH",2015-06-12
2987,5558,"Fillmore, CA",2015-06-12
2988,5633,"N. Charleston, SC",2015-06-12
2989,5774,"Mankato, MN",2015-06-12
2990,5781,"Knoxville, TN",2015-06-12
2991,5387,"Uncasville, CT",2015-06-13
2992,5778,"Dallas, TX",2015-06-13
2993,5247,"Barbourville, KY",2015-06-19
2994,5266,"Hernando, MS",2015-06-19
2995,5272,"Miles City, MT",2015-06-19
2996,5326,"Apex, NC",2015-06-19
2997,5471,"Auburn Hills, MI",2015-06-19
2998,5478,"State Center, IA",2015-06-19
2999,5501,"Quincy, IL",2015-06-19
3000,5526,"Frisco, CO",2015-06-19
3001,5570,"Seymour, MO",2015-06-19
3002,5594,"Wilson, NY",2015-06-19
3003,5611,"Bowling Green, KY",2015-06-19
3004,5748,"Buckhannon, WV",2015-06-19
3005,5798,"Eureka, KS",2015-06-19
3006,5806,"Banning, CA",2015-06-19
3007,5810,"Ogden, UT",2015-06-19
3008,5333,"Buckner, MO",2015-06-20
3009,5429,"Merrimack, NH",2015-06-20
3010,5451,"Old Orchard Beach, ME",2015-06-20
3011,5164,"Leadville, CO",2015-06-26
3012,5208,"Willard, MO",2015-06-26
3013,5210,Nassau Bahams,2015-06-26
3014,5248,"Omaha, NE",2015-06-26
3015,5281,"Artesia, NM",2015-06-26
3016,5331,"Chandler, OK",2015-06-26
3017,5408,"Central Point, OR",2015-06-26
3018,5427,"Newport Beach, CA",2015-06-26
3019,5433,"Maryville, TN",2015-06-26
3020,5462,"Santa Clara, CA",2015-06-26
3021,5507,"Franklin, IN",2015-06-26
3022,5588,"Lenexa, KS",2015-06-26
3023,5603,"Grafton, WI",2015-06-26
3024,5620,"Ypsilanti, MI",2015-06-26
3025,5734,"Covington, VA",2015-06-26
3026,5514,"Washington, DC",2015-06-27
3027,5568,"Davenport, IA",2015-06-27
3028,5569,"Waterbury, VT",2015-06-27
3029,5793,"Peconic, NY",2015-06-27
3030,5857,"Allentown, PA",2015-06-27
3031,5160,"Jackson, TN",2015-07-03
3032,5254,"Lake Placid, NY",2015-07-03
3033,5477,"Rio Rancho, NM",2015-07-03
3034,5676,"Whiting, IA",2015-07-03
3035,5711,"Absarokee, MT",2015-07-03
3036,5731,"Liberty, MO",2015-07-03
3037,5842,"Hutchinson, KS",2015-07-03
3038,5259,"Greenwood, SC",2015-07-09
3039,5235,"Wise, VA",2015-07-10
3040,5319,"Falls City, NE",2015-07-10
3041,5346,"Green Bay, WI",2015-07-10
3042,5375,"Fort Smith, AR",2015-07-10
3043,5453,"Warrensburg, MO",2015-07-10
3044,5480,"Wellsville, MO",2015-07-10
3045,5482,"Rohnert Park, CA",2015-07-10
3046,5538,"Kettering, OH",2015-07-10
3047,5621,"Indianapolis, IN",2015-07-10
3048,5693,"North Wildwood, NJ",2015-07-10
3049,5859,"Holbrook, AZ",2015-07-10
3050,5867,"REDWOOD FALLS, MN",2015-07-10
3051,5252,"Bellevue, NE",2015-07-17
3052,5274,"Burlington, KS",2015-07-17
3053,5382,"Laramie, WY",2015-07-17
3054,5493,"Waterloo, IA",2015-07-17
3055,5511,"Watertown, SD",2015-07-17
3056,5585,"New Palestine, IN",2015-07-17
3057,5622,"Auburn Hills, MI",2015-07-17
3058,5640,"Kingston, RI",2015-07-17
3059,5762,"Galax, VA",2015-07-17
3060,5332,"Maggie Valley, NC",2015-07-24
3061,5372,"Dodge City, KS",2015-07-24
3062,5377,"Morton, IL",2015-07-24
3063,5443,"Iola, KS",2015-07-24
3064,5533,"Dyersburg, TN",2015-07-24
3065,5623,"Woodbury, MN",2015-07-24
3066,5650,"Mason City, IA",2015-07-24
3067,5651,"Shawnee, OK",2015-07-24
3068,5695,"Arvada, CO",2015-07-24
3069,5699,"Effingham, IL",2015-07-24
3070,5714,"Lees Summit, MO",2015-07-24
3071,5800,"Vista, CA",2015-07-24
3072,5860,"Carrollton, GA",2015-07-24
3073,5897,"Salt Lake City, UT",2015-07-24
3074,5579,"Windsor, VT",2015-07-25
3075,5893,"Orion, IL",2015-07-25
3076,5265,"Rossville, KS",2015-07-31
3077,5353,"Asheboro, NC",2015-07-31
3078,5437,"Oakland, CA",2015-07-31
3079,5465,"Laurie, MO",2015-07-31
3080,5536,"Alamosa, CO",2015-07-31
3081,5547,"Brainerd, MN",2015-07-31
3082,5649,"Dillard, GA",2015-07-31
3083,5624,"Des Moines, IA",2015-07-31
3084,5753,"Manitowoc, WI",2015-07-31
3085,5809,"New Hope, AL",2015-07-31
3086,5813,"Leonardtown, MD",2015-07-31
3087,5876,"Miami, OK",2015-07-31
3088,5884,"Manorville, NY",2015-08-01
3089,5343,"Floyd, VA",2015-08-07
3090,5349,"Gillette, WY",2015-08-07
3091,5373,"Huntington Beach, CA",2015-08-07
3092,5468,"McMinnville, TN",2015-08-07
3093,5472,"Franklin, NC",2015-08-07
3094,5486,"Woodward, OK",2015-08-07
3095,5541,"Rochester, MN",2015-08-07
3096,5593,"Kirksville, MO",2015-08-07
3097,5625,"Madison, WI",2015-08-07
3098,5765,"Salina, KS",2015-08-07
3099,5877,"Penn Valley, CA",2015-08-07
3100,5647,"Billings, MT",2015-08-11
3101,5440,"Atlanta, GA",2015-08-14
3102,5476,"New Paltz, NY",2015-08-14
3103,5490,"Fulton, MS",2015-08-14
3104,5510,"Conifer, CO",2015-08-14
3105,5512,"Athens, GA",2015-08-14
3106,5545,"Worland, WY",2015-08-14
3107,5586,"Newaygo, MI",2015-08-14
3108,5634,"Scarborough, ME",2015-08-14
3109,5684,"Excelsior Springs, MO",2015-08-14
3110,5751,"Omaha, NE",2015-08-14
3111,5757,"Bel Air, MD",2015-08-14
3112,5733,"Overland Park, KS",2015-08-15
3113,5498,"Hill City, SD",2015-08-21
