id,kcbs_competition_id,name,location,state,start_date,is_state_championship,prize_amount,percent_judges_certified
296,1111,BBQ & Fly-In on the River,"Excelsior Springs, MO",MO,8/15/2008,TRUE,,93
297,1112,5th Annual Smokin' in the Creek BBQ Cookoff,"Sugar Creek, MO",MO,4/25/2008,TRUE,5000,95
298,1121,Lake Placid's I Love Barbecue Festival,"Lake Placid, NY",NY,7/4/2008,TRUE,,96
299,1122,Smokin' Blues & BBQ Challenge,"Hammond, LA",LA,3/28/2008,TRUE,10200,100
300,1123,5th Annual Kansas Masters BBQ Championship,"Wichita, KS",KS,6/13/2008,TRUE,5000,69
301,1124,Tiger Shrine Club Spring Fling BBQ,"Columbia, MO",MO,5/9/2008,TRUE,2500,100
302,1125,Sun Drop Country BBQ,"Pulaski, TN",TN,5/8/2008,TRUE,10750,
303,1126,Kiwanis Club TN State Championship BBQ Cookoff,"Lawrenceburg, TN",TN,6/27/2008,TRUE,20000,90
304,1127,Pork in the Park,"Salisbury, MD",MD,4/18/2008,TRUE,17000,98
305,1128,Gary Silvey's 4th Annual Backyard BBQ,"Clarksville, TN",TN,7/11/2008,TRUE,,88
306,1129,Kiwanis Club of Durango's Smokin' 4th BBQ Shootout,"Durango, CO",CO,7/3/2008,TRUE,,61
307,1130,Anthony Downs BBQ,"Anthony, KS",KS,7/18/2008,TRUE,4050,50
308,1131,Great American Barbecue,"Kansas City, KS",KS,5/23/2008,FALSE,82000,100
309,1132,Hudson Valley Ribfest,"New Paltz, NY",NY,8/15/2008,TRUE,,100
310,1133,Whistle Stop Festival,"Huntsville, AL",AL,5/2/2008,TRUE,18600,100
311,1134,Ohio Smoked Meat & BBQ Festival,"Nelsonville, OH",OH,10/17/2008,TRUE,,
312,1136,Chesapeake Jubilee BBQ Cookoff,"Chesapeake, VA",VA,5/16/2008,TRUE,11000,100
313,1142,Central KS BBQ Cookoff and Chest to Chest Invitational,"Great Bend, KS",KS,7/10/2008,TRUE,,32
314,1143,Ben Biken BBQ Bash,"Sparta, WI",WI,9/12/2008,TRUE,,90
315,1144,Crossroad BBQ Cookoff,"Cameron, MO",MO,6/27/2008,TRUE,5000,47
316,1145,Osage River Bottoms BBQ & Blues Festival,"Warsaw, MO",MO,5/16/2008,TRUE,1575,100
317,1146,Mobile's Hog Wild Festival,"Mobile, AL",AL,3/7/2008,TRUE,25000,100
318,1148,Oh Mercy! BBQ Challenge,"Independence, KS",KS,5/2/2008,TRUE,,53
319,1149,Grillin' for Life,"Madison, MS",MS,8/1/2008,TRUE,,69
320,1150,Richmond Mushroom Festival BBQ Contest,"Richmond, MO",MO,5/2/2008,FALSE,4400,50
321,1151,Windsor September Fest Cookoff,"Windsor, MO",MO,8/29/2008,TRUE,,100
322,1153,Pleasant Valley Fall Festival,"Pleasant Valley, MO",MO,9/19/2008,TRUE,,
323,1154,Lewisburg Rotary Club BarBQ Cookoff,"Lewisburg, TN",TN,10/10/2008,TRUE,,92
324,1155,Smoke on the Prairie,"El Dorado, KS",KS,7/25/2008,TRUE,5000,68
325,1156,Griller's Cup,"Laramie, WY",WY,7/18/2008,TRUE,,96
326,1157,Q'n for Paws & Claws,"Columbia, MO",MO,10/10/2008,TRUE,,100
327,1159,Extreme BBQ & Bull,"Lincoln, NE",NE,6/19/2008,TRUE,15000,
328,1160,Randolph County Pig Party,"Steeleville, IL",IL,5/16/2008,TRUE,10000,87
329,1161,Kansas Winter Que,"Great Bend, KS",KS,2/15/2008,TRUE,,95
330,1162,Smokin' in Steele,"Owatonna, MN",MN,5/30/2008,TRUE,5000,93
331,1163,Monmouth County Fair's 1st Backyard BBQ,"Freehold, NJ",NJ,7/25/2008,TRUE,,100
332,1164,King City BBQ Showdown,"Mount Vernon, IL",IL,6/13/2008,TRUE,9000,100
333,1165,Smokin' Behind the Barn,"Winfield, KS",KS,8/29/2008,TRUE,,38
334,1166,Silver Lake Sand Dunes Apple & BBQ Cookoff Festival,"Silver Lake, MI",MI,9/12/2008,TRUE,6000,64
335,1169,Tennessee Heritage Barbecue Festival,"Smyrna, TN",TN,6/14/2008,TRUE,12000,
336,1170,Fourth Annual Best Dam Barbecue,"Boulder City, NV",NV,5/23/2008,TRUE,7500,96
337,1171,Georgia Barbecue Classic,"Cartersville, GA",GA,6/6/2008,TRUE,10000,75
338,1172,Tiger Town Pig Festival,"Lakeland, FL",FL,1/25/2008,TRUE,10000,100
339,1178,Variety Children's Charity BBQ Bash,"Memphis, TN",TN,6/6/2008,TRUE,25000,100
340,1179,KSU Wildcat BBQ Contest,"Manhattan, KS",KS,4/18/2008,TRUE,6000,50
341,1180,"Atchison Elks KS State Championship """"Smokin' Good Time"""" BBQ Cookoff","Atchison, KS",KS,9/12/2008,TRUE,4050,50
342,1181,Winchester High on the Hog,"Winchester, TN",TN,4/18/2008,TRUE,9700,85
343,1182,Colorado Pork and Hops Challenge,"Grand Junction, CO",CO,9/18/2008,TRUE,20000,94
344,1183,The Big Pig Gig,"Menomonee Falls, WI",WI,9/19/2008,TRUE,,100
345,1185,Christmas on the River,"Demopolis, AL",AL,12/5/2008,TRUE,,100
346,1186,New Hampshire State BBQ Championship,"Merrimack, NH",NH,6/20/2008,TRUE,3000,96
347,1187,Minnesota in May,"Austin, MN",MN,5/16/2008,TRUE,5000,98
348,1188,Hermann BarBQ and Brats Festival,"Hermann, MO",MO,9/26/2008,TRUE,,100
349,1189,"Boats, Blues & BarBQue","Pueblo, CO",CO,6/6/2008,TRUE,15000,42
350,1190,Harpoon New England Championship,"Windsor, VT",VT,7/25/2008,TRUE,,76
351,1191,Chesapeake Bay BBQ Cookoff,"Stevensville, MD",MD,7/25/2008,TRUE,,100
352,1192,BBQ at the Summit,"Dillon, CO",CO,8/7/2009,TRUE,9800,98
353,1193,Ak-Sar-Ben's River City Roundup Barbeque Contest,"Omaha, NE",NE,9/26/2008,TRUE,,100
354,1200,Stillwater Elks 20th Annual Blazathon,"Stillwater, OK",OK,4/4/2008,TRUE,,
355,1201,2008 Above the Best Backyard BBQ Cookoff,"Fort Rucker, AL",AL,2/22/2008,FALSE,,
356,1202,Smoke on the Water BBQ Challenge,"Pine Bluff, AR",AR,5/9/2008,TRUE,50000,100
357,1204,BBQ on the Farm,"Yardley, PA",PA,6/6/2008,TRUE,6500,
358,1205,4th Annual UP Hog Wild,"Kingsford, MI",MI,7/11/2008,TRUE,7500,95
359,1206,Taste of Grand Rapids,"Grand Rapids, MI",MI,7/25/2008,TRUE,,57
360,1207,When Pigs Fly In & BBQ Contest,"McPherson, KS",KS,8/22/2008,TRUE,,64
361,1208,Riverfest,"Decatur, AL",AL,9/11/2008,TRUE,,100
362,1210,Smoke on the Water BBQ Cookoff,"Hot Springs, AR",AR,9/19/2008,TRUE,55000,100
363,1211,Grillin & Chillin BBQ Cookoff,"Owensboro, KY",KY,9/26/2008,TRUE,10000,100
364,1212,Slow Cookin in Ft. Lauderdale,"Fort Lauderdale, FL",FL,11/14/2008,TRUE,,
365,1213,Kingsford Mastercut State BBQ Championship,"Modesto, CA",CA,5/9/2008,TRUE,12400,71
366,1214,12th Annual Firehouse Cookoff,"Kings Mountain, NC",NC,4/18/2008,TRUE,10000,100
367,1215,"Madison RibberFest: BBQ, Blues & Balloons","Madison, IN",IN,8/15/2008,TRUE,,
368,1216,Stokin' the Fire,"Birmingham, AL",AL,8/22/2008,FALSE,,100
369,1217,Sherman's Last Burning,"Covington, GA",GA,10/10/2008,TRUE,,100
370,1218,"Bean Blossom Blues, Brews & BBQ","Nashville, IN",IN,9/5/2008,TRUE,,100
371,1219,North Platte Honky Tonk Barbecue Festival,"North Platte, NE",NE,5/9/2008,TRUE,3500,100
372,1220,Best Buckin Bull BBQ,"Athens, AL",AL,4/25/2008,TRUE,,100
373,1221,Heritage Days BBQ Contest,"Booneville, MO",MO,6/27/2008,FALSE,,
374,1222,17th Annual State of Nebraska BBQ Championship,"LaPlatte, NE",NE,8/22/2008,TRUE,,2
375,1223,Midwest BBQ & Blues Throwdown,"Mount Morris, MI",MI,8/15/2008,TRUE,5000,28
376,1224,Ohio Veteran Barbecue Cookoff,"Kettering, OH",OH,7/18/2008,TRUE,,100
377,1225,BBQ in the Bluffs,"Council Bluffs, IA",IA,5/9/2008,TRUE,4600,57
378,1226,Lincolnton Hog Happenin',"Lincolnton, NC",NC,6/6/2008,TRUE,8750,96
379,1227,Haleyville 9-1-1 BBQ Cookoff,"Haleyville, AL",AL,6/13/2008,TRUE,,95
380,1229,Tonganoxie Days BBQ,"Tonganoxie, KS",KS,6/13/2008,TRUE,,24
381,1230,Sedalia Lions Club MO Blues & BBQ,"Sedalia, MO",MO,6/13/2008,TRUE,4300,90
382,1231,18th Annual Barbecue/Backyard BBQ Contest,"Dodge City, KS",KS,7/25/2008,TRUE,,11
383,1232,2008 Axtell Smokeaters BBQ,"Axtell, KS",KS,8/8/2008,TRUE,,39
384,1233,Amazin Blazin BBQ Cookoff,"Lebanon, TN",TN,8/15/2008,TRUE,,100
385,1234,Bates County BBQ Cookoff & Fall Festival,"Butler, MO",MO,9/12/2008,TRUE,8000,30
386,1235,Cape BBQ Fest,"Cape Girardeau, MO",MO,8/22/2008,TRUE,,75
387,1236,"Bikes, Boogie & BBQ","Gastonia, NC",NC,9/5/2008,TRUE,,21
388,1237,Carbondale Main Street Pig Out,"Carbondale, IL",IL,9/19/2008,TRUE,,92
389,1238,Harvard Fall Festival BBQ Cookoff,"Harvard, MA",MA,9/13/2008,TRUE,,59
390,1239,Jesse James Barbeque Cookout,"Kearney, MO",MO,9/19/2008,TRUE,,31
391,1240,Independence Brew-B-Q,"Independence, IA",IA,9/19/2008,TRUE,,100
392,1241,Battle of the Brisket,"Mission, KS",KS,9/19/2008,TRUE,,50
393,1242,KCBS Hog Wild in Corinth BBQ Contest,"Corinth, MS",MS,10/3/2008,TRUE,7700,93
394,1243,Squealin on the Square,"Laurens, SC",SC,10/3/2008,TRUE,,100
395,1244,Central Illinois Bragging Rights,"Arthur, IL",IL,10/10/2008,TRUE,,
396,1245,Cookin on the Kaw BBQ Contest,"DeSoto, KS",KS,10/10/2008,TRUE,,60
397,1246,Barbeque from the Heart North Dakota State Championship,"Dickinson, ND",ND,9/12/2008,TRUE,,
398,1247,Bixby BBQ'n Blues Festival,"Bixby, OK",OK,5/9/2008,TRUE,10000,100
399,1248,Pigs & Peaches BBQ Contest,"Kennesaw, GA",GA,8/8/2008,TRUE,,89
400,1250,9th Annual Riverside Resources Charity BBQ & 2nd Annual Ft. Leavenworth Backyard BBQ,"Leavenworth, KS",KS,9/5/2008,TRUE,4300,43
401,1251,Cherokee Pignic,"Canton, GA",GA,10/17/2008,TRUE,,100
402,1252,Plant City Pig Jam,"Plant City, FL",FL,11/21/2008,TRUE,,100
403,1253,2008 Kick-Off Cookoff,"Hazelwood, MO",MO,3/28/2008,TRUE,3100,100
404,1254,"Red, White & BBQ","Westmont, IL",IL,5/24/2008,TRUE,11000,90
405,1255,Smoke in the Air,"Park City, KS",KS,9/19/2008,TRUE,,86
406,1263,3rd Annual Jim Dandy's BBQ Cookoff,"Cincinnati, OH",OH,9/12/2008,TRUE,,100
407,1264,Dillard Bluegrass & Barbeque Festival,"Dillard, GA",GA,8/1/2008,TRUE,,84
408,1265,Zoo B Que,"Racine, WI",WI,9/26/2008,TRUE,,100
409,1266,New Jersey State Barbecue Championship,"North Wildwood, NJ",NJ,7/11/2008,TRUE,,96
410,1267,Cherokee Strip Bar-B-Que & Chili Cookoff,"Ponca City, OK",OK,9/19/2008,TRUE,,40
411,1268,"Smokin in the Valley, 5th Annual WNC BBQ Festival","Maggie Valley, NC",NC,9/26/2008,TRUE,,
412,1269,Uniquely Union BBQ Contest,"Union, SC",SC,9/12/2008,TRUE,,100
413,1270,Cookeville Cookoff,"Cookeville, TN",TN,9/5/2008,TRUE,,100
414,1278,Kurzweils Fall Fling Smokin' & Chunkin',"Garden City, MO",MO,10/24/2008,TRUE,,
415,1279,Smokin' on the Square,"Gallatin, TN",TN,10/3/2008,TRUE,,90
416,1280,Princeton Rotary Burning Down the Fox Championship,"Princeton, WI",WI,8/22/2008,TRUE,,93
417,1281,Maryland State Barbecue Championship,"Bel Air, MD",MD,8/8/2008,TRUE,,
418,1282,Boone County Fair & BBQ Contest,"Columbia, MO",MO,7/25/2008,TRUE,,100
419,1283,29th Annual American Royal Barbecue,"Kansas City, MO",MO,10/2/2008,TRUE,,
420,1284,10th Annual Lynch Livestock Pig Stampede,"Waucoma, IA",IA,8/1/2008,TRUE,,100
421,1285,Smoke on the Allegheny,"Franklin, PA",PA,7/11/2008,TRUE,,
422,1287,Southwestern Illinois Spring Festival,"Wamac, IL",IL,5/2/2008,TRUE,3000,100
423,1288,"BBQ, Blues and Cruise","Taylorville, IL",IL,5/30/2008,TRUE,5000,100
424,1289,CMA Music Festival BBQ Contest,"Nashville, TN",TN,6/7/2008,FALSE,17000,
425,1290,2008 Peculiar BBQ Roundup,"Peculiar, MO",MO,6/20/2008,TRUE,5400,60
426,1291,Franklin Simpson Fair,"Franklin, KY",KY,6/20/2008,TRUE,3580,100
427,1292,Ararat Shrine BBQ,"Kansas City, MO",MO,6/20/2008,TRUE,2800,33
428,1293,Snowbirds Grill on the Hill,"Snowbird, UT",UT,6/20/2008,TRUE,,84
429,1294,The Safeway National Capital Barbecue Battle,"Washington, DC",DC,6/21/2008,TRUE,15900,96
430,1295,Troy Pig Out,"Troy, NY",NY,7/19/2008,TRUE,,90
431,1296,Rock'n Blues & BBQ,"Golden City, MO",MO,10/10/2008,FALSE,,25
432,1300,Arrowhead Ducks Unlimited 6th Annual BBQ,"Ankeny, IA",IA,7/11/2008,TRUE,,
433,1301,Blue Springs Barbeque Blaze-Off,"Blue Springs, MO",MO,9/5/2008,TRUE,,60
434,1302,11th Annual Art of Barbeque,"Tulsa, OK",OK,7/11/2008,TRUE,,75
435,1305,Saturday Stagecoach Music Festival BBQ Cookoff,"Indio, CA",CA,5/2/2008,TRUE,25000,52
436,1306,Sunday Stagecoach Music Festival BBQ Cookoff,"Indio, CA",CA,5/3/2008,TRUE,5000,50
437,1307,Nevada Kiwanis Club Barbecue,"Nevada, IA",IA,8/22/2008,TRUE,,100
438,1308,Cookin' on the Creek,"Harrison, AR",AR,6/27/2008,TRUE,4650,80
439,1309,The Taylor Corn and Que presented by Eurofresh Farms,"Taylor, AZ",AZ,8/28/2008,TRUE,,44
440,1311,2nd Annual Throwdown on the River BBQ Competition,"Dubuque, IA",IA,8/30/2008,TRUE,,94
441,1312,The Southern National BBQ Championship,"Mt. Pleasant, SC",SC,8/30/2008,TRUE,10000,96
442,1313,"Blues, Views and Barbeque","Westport, CT",CT,9/20/2008,TRUE,,100
443,1314,Barbeque on the Bluff,"Aberdeen, MS",MS,10/10/2008,TRUE,,75
444,1315,Super City Blues & Ques,"Metropolis, IL",IL,10/10/2008,TRUE,10150,68
445,1316,Autumn Blaze Smokeoff,"Garnett, KS",KS,10/17/2008,TRUE,,50
446,1317,Holly Springs Kudzu BBQ Festival,"Holly Springs, MS",MS,10/24/2008,TRUE,,14
447,1324,4th Annual Tennessee State Bar-B-Q Festival,"Lenoir City, TN",TN,10/9/2008,TRUE,,100
448,1325,The Great Pacific Missouri BBQ Festival,"Pacific, MO",MO,8/15/2008,TRUE,,93
449,1326,Diamond State BBQ Championship,"Dover, DE",DE,10/17/2008,TRUE,,88
450,1327,Oinktoberfest,"Clarence, NY",NY,9/26/2008,TRUE,,84
451,1328,Squealin on the Square,"Murray, KY",KY,7/4/2008,TRUE,,100
452,1332,Roots Festival East Central State BBQ Cookoff,"Paola, KS",KS,8/22/2008,TRUE,,53
453,1333,Benton County Fair & BBQ,"Ashland, MS",MS,9/5/2008,TRUE,,100
454,1334,Roots'n Blues'n BBQ,"Columbia, MO",MO,10/3/2008,TRUE,,
455,1335,Jack Daniels World Championship Invitational Barbecue,"Lynchburg, TN",TN,10/24/2008,FALSE,,
456,1338,Wyoming State BBQ Championship & Bluegrass Festival,"Worland, WY",WY,8/15/2008,TRUE,,46
457,1339,Dightons Backyard Bash,"Dighton, KS",KS,7/25/2008,TRUE,,28
458,1341,Wild West BBQ,"Lamar, CO",CO,5/9/2008,TRUE,2900,25
459,1342,Wheatstock Grill-Off State Championship,"Abilene, KS",KS,5/30/2008,TRUE,4700,95
460,1343,Royal Gorge Holy Smoke BBQ Showdown,"Canon City, CO",CO,6/27/2008,TRUE,5200,64
461,1344,Great Goshen Grill Out,"Goshen, IN",IN,7/11/2008,FALSE,,72
462,1345,Berks BBQ Bash,"Reading, PA",PA,7/18/2008,FALSE,,
463,1346,Williamette River Festival BBQ,"Albany, OR",OR,8/1/2008,TRUE,,
464,1349,Big Island Barbeque,"Albert Lea, MN",MN,8/22/2008,TRUE,,78
465,1350,Brew City's Best BBQ Competition,"Milwaukee, WI",WI,8/29/2008,FALSE,,100
466,1351,SMSU Smokefest,"Marshall, MN",MN,9/26/2008,TRUE,4850,46
467,1352,Carolina Smokin Fall Fling,"Lumberton, NC",NC,11/7/2008,TRUE,,100
468,1355,Hog Happnin',"Shelby, NC",NC,10/31/2008,TRUE,,100
469,1357,Charter Tech's Art of BBQ,"Mays Landing, NJ",NJ,5/30/2008,FALSE,5000,100
470,1358,Johnson County Fair BBQ Cookoff,"Warrensburg, MO",MO,7/11/2008,TRUE,,53
471,1359,Barn Burner BarBQ,"Libertyville, IL",IL,10/17/2008,TRUE,,100
472,1363,3rd Annual Rock n' BBQ on the Water,"Jenks, OK",OK,10/24/2008,TRUE,,
473,1364,Fountains Blaze Off and Senior Q,"Independence, MO",MO,10/17/2008,TRUE,,90
474,1365,Bridgeton King Pig BBQ,"Bridgeton, NJ",NJ,9/19/2008,TRUE,,92
475,1366,BBQ in the Park,"LaPorte, IA",IA,7/19/2008,TRUE,,87
476,1367,2008 Pig Bowl,"Columbus, GA",GA,6/27/2008,FALSE,7500,100
477,1372,West Coast BBQ Championship,"Fairfield, CA",CA,8/15/2008,TRUE,,40
478,1373,Booneville BBQ Bash,"Booneville, AR",AR,6/27/2008,FALSE,,14
479,1374,Little Blue BBQ,"Fairbury, NE",NE,9/5/2008,TRUE,,42
480,1375,"Bikes, Blues & BBQ","Fayetteville, AR",AR,9/26/2008,TRUE,,57
481,1377,Rock 'n Ribs 2008,"Salt Lake City, UT",UT,8/22/2008,TRUE,10000,80
482,1387,Smoke on the River,"Quincy, IL",IL,9/5/2008,TRUE,,33
483,1388,Murphysboro Barbecue Cookoff,"Murphysboro, IL",IL,9/19/2008,TRUE,,88
484,1389,Harrah's Summer Kickoff BBQ,"Kansas City, MO",MO,6/20/2008,TRUE,10000,69
485,1390,Cross Points Cookoff,"Shawnee, KS",KS,9/12/2008,TRUE,,60
486,1391,Battle of the BBQ Brethren,"Sayville, NY",NY,10/24/2008,TRUE,,71
487,1397,Eagle Rib Cookoff & Spud Fest,"Eagle, ID",ID,8/29/2008,FALSE,,18
488,1398,Eastern Carolina BBQ Throw Down,"Rocky Mount, NC",NC,10/10/2008,TRUE,,84
489,1400,Wabash Ribberfest Barbecue Championship,"Mt. Carmel, IL",IL,9/5/2008,TRUE,,100
490,1407,4th Annual Smokin in the Park,"Alpine, CA",CA,10/17/2008,TRUE,,
491,1408,"BBQ Mania I, Barnyard Smackdown","Mandeville, LA",LA,11/14/2008,TRUE,7500,95
492,1411,Mardi Gras Mambo-cue,"Pass Christian, MS",MS,2/20/2009,TRUE,,100
493,1412,Clovis Red Hot & Real,"Clovis, CA",CA,9/19/2008,TRUE,,33
494,1418,Pulte Home BBQ Throwdown & Balloon Fest,"Buckeye, AZ",AZ,11/7/2008,TRUE,5000,86
495,1424,Griller's Cup,"Laramie, WY",WY,7/17/2009,TRUE,4750,100
496,1426,Presidential Center Smoke on the Water USA Barbecue Championship,"Little Rock, AR",AR,3/13/2009,TRUE,50000,100
497,1427,13th Annual Firehouse BBQ Cook-Off,"Kings Mountain, NC",NC,4/17/2009,TRUE,8300,100
498,1428,Battle of the Pigs,"Johnson City, TN",TN,5/22/2009,TRUE,15000,98
499,1430,I Love Barbecue Festival,"Lake Placid, NY",NY,7/3/2009,TRUE,7500,96
500,1431,Carolina Foothills BBQ Cook-Off,"Gaffney, SC",SC,7/17/2009,TRUE,6300,100
501,1432,BBQ in the Park - La Porte City Lions Club,"La Porte City, IA",IA,7/18/2009,TRUE,2600,98
502,1433,The Bar-B-Q Pit at the Oyster Festival - Norwalk Exchange Club,"Norwalk, CT",CT,9/11/2009,TRUE,20000,96
503,1434,Southern York County BBQ Cookoff,"Glen Rock (Located at The Markets at Shrewsbury), PA",PA,9/11/2009,TRUE,3850,
504,1435,Super City Blues & Ques,"Metropolis, IL",IL,10/9/2009,TRUE,7000,50
505,1436,Gator Hammock Wild Pig-N-Pepper Jam,"Felda, FL",FL,12/31/2008,TRUE,8000,89
506,1437,8th Annual BBQ Championship & Hog Wild Festival,"Greater Gulf State Fairgrounds - Mobile, AL",AL,3/13/2009,TRUE,15000,100
507,1438,New Mexico Pork & Brew BBQ State Championship,"Rio Rancho, NM",NM,3/27/2009,TRUE,20000,100
508,1439,15th Annual Redneck Barbecue,"Sikeston, MO",MO,4/10/2009,TRUE,3600,100
509,1440,Sucarnochee BBQ and Blues,"Livingston, AL",AL,4/17/2009,TRUE,8000,100
510,1441,Pork in the Park,"Salisbury, MD",MD,4/17/2009,TRUE,18000,98
511,1443,"Brew, Blues & Bar-B-Q","Lansing, KS",KS,5/1/2009,TRUE,4000,57
512,1444,The Whistlestop Festival,"Huntsville, AL",AL,5/1/2009,TRUE,20000,100
513,1445,Boss Hog Cook-Off,"Waynesboro, GA",GA,5/8/2009,TRUE,9800,100
514,1446,Boots & BBQ,"Claremore, OK",OK,5/15/2009,TRUE,12000,98
515,1447,Smoke in the Valley,"Green Lane, PA",PA,5/15/2009,FALSE,4700,100
516,1448,Bloomin' BBQ & Bluegrass,"Sevierville, TN",TN,5/15/2009,TRUE,13325,100
517,1449,North Georgia Mountains Horsin' Around BBQ Showdown,"Young Harris, GA",GA,5/22/2009,TRUE,8200,100
518,1450,Great American Barbeque,"Kansas City, KS",KS,5/22/2009,TRUE,58830,100
519,1451,"Boats, Blues & BBQ","Pueblo, CO",CO,6/5/2009,TRUE,15000,42
520,1452,Royal Gorge Holy Smoke Bar-B-Que,"Canon City, CO",CO,6/12/2009,TRUE,6000,89
521,1453,6th Annual South Central Kansas Masters BBQ Championship,"Wichita, KS",KS,6/12/2009,TRUE,10000,62
522,1454,Beltway BBQ Showdown,"Upper Marlboro, MD",MD,6/13/2009,TRUE,4000,76
523,1455,Tennessee State Championship BBQ Cook-Off,"Lawrenceburg, TN",TN,6/26/2009,TRUE,10200,100
524,1456,Iowa State BBQ Championship,"Marshalltown, IA",IA,6/26/2009,TRUE,12000,98
525,1458,Illinois State BBQ Championship,"Shannon, IL",IL,7/10/2009,TRUE,10000,95
526,1459,SC Festival of Discovery,"Greenwood, SC",SC,7/10/2009,TRUE,17950,100
527,1461,Cass County BBQ Square Off,"Harrisonville, MO",MO,8/21/2009,TRUE,6000,100
528,1462,Shawnee Great Grillers State Championship,"Shawnee, KS",KS,9/25/2009,TRUE,5125,95
529,1463,Silver Lake Apple & BBQ Festival,"Mears (Silver Lake), MI",MI,9/11/2009,TRUE,5800,100
530,1464,Lakeland Pig Festival,"Lakeland, FL",FL,1/29/2009,TRUE,10000,97
531,1465,Wyoming State BBQ Championship & Bluegrass Festival,"Worland, WY",WY,8/14/2009,TRUE,5700,100
532,1466,That Barbeque Thang in the Sprang,"Sallisaw, OK",OK,6/5/2009,TRUE,5320,33
533,1468,Muddy Water BBQ Festival,"Hannibal, MO",MO,6/5/2009,FALSE,5700,56
534,1469,KY Crossroads Harvest Festival Cook-off,"Springfield, KY",KY,10/2/2009,TRUE,7500,100
535,1470,Eldon's Rockin' BBQ Contest,"Eldon, MO",MO,6/26/2009,TRUE,4200,
536,1471,Que and Cruz,"Louisa, VA",VA,7/17/2009,TRUE,9400,100
537,1472,Moniteau County Fair,"California, MO",MO,8/7/2009,TRUE,4400,
538,1473,Northstar Blues & BBQ Fest,"DeForest/Windsor, WI",WI,8/7/2009,TRUE,4500,97
539,1475,BODAGETTABBQ,"Auburn, AL",AL,3/27/2009,TRUE,10000,100
540,1477,Mountain High BBQ & Music Festival,"Franklin, NC",NC,8/6/2009,TRUE,11200,100
541,1478,Big Island Barbeque,"Albert Lea, MN",MN,8/28/2009,TRUE,13000,89
542,1479,Crow River BBQ Challenge,"Watertown, MN",MN,7/17/2009,TRUE,10000,100
543,1480,Wildblue Barbeque,"Burlington, KS",KS,7/17/2009,TRUE,5980,97
544,1481,Grilling on the River,"Columbus, MS",MS,3/20/2009,TRUE,10000,100
545,1482,Mississippi Springfest,"Ashland, MS",MS,5/8/2009,TRUE,6500,100
546,1483,Christmas on the River - BBQ Cookoff,"Demopolis, AL",AL,12/4/2009,TRUE,10000,100
547,1484,Smokin' on Oak (All Team Slots Full - Thank You),"Bonner Springs, KS",KS,8/28/2009,FALSE,3000,88
548,1487,"Wheatstock Grill-Off: Peace, Love & BBQ","Abilene, KS",KS,5/29/2009,TRUE,5250,92
549,1490,"Madison Ribberfest Barbeque, Blues & Balloons","Madison, IN",IN,8/21/2009,TRUE,11350,100
550,1491,Pigs in the Park,"Danville, VA",VA,5/15/2009,TRUE,25000,100
551,1492,Main Street BBQ & Bluesfest,"Washington, MO",MO,4/17/2009,TRUE,3600,97
552,1494,18th Annual Original Barbeque Championship of Nebraska,"LaPlatte, NE",NE,8/21/2009,TRUE,7875,94
553,1495,Laurie Hillbilly BBQ,"Laurie, MO",MO,7/31/2009,TRUE,5375,100
554,1497,Porkin' in the Park,"Clarksville, TN",TN,4/3/2009,TRUE,6500,100
555,1505,Southwestern Illinois Spring Festival,"Wamac, IL",IL,5/1/2009,TRUE,4000,90
556,1506,Raytown State Championship BBQ Cookoff,"Raytown, MO",MO,6/12/2009,TRUE,6000,60
557,1507,Smoke in the Spring,"Osage City, KS",KS,4/10/2009,TRUE,10000,95
558,1510,Best Bucking BBQ Cookoff,"Athens, AL",AL,4/24/2009,TRUE,7900,100
559,1511,Lawrence Sertoma 48 BBQ,"Lawrence, KS",KS,5/8/2009,TRUE,4800,80
560,1513,Benton KY Kiwanis Barbeque Kookoff,"Benton, KY",KY,4/3/2009,TRUE,3800,100
561,1514,Hudson Valley Ribfest,"Ulster County Fairgrounds, New Paltz, NY",NY,8/14/2009,TRUE,8000,100
562,1516,Loveland Loves Barbecue,"Loveland, CO",CO,7/10/2009,TRUE,13250,100
563,1517,19th Annual Barbecue/Backyard Barbecue Contest,"Dodge City, KS",KS,7/24/2009,TRUE,10000,7
564,1518,BBQ'Loo & Blues Too,"Waterloo, IA",IA,7/17/2009,TRUE,9540,100
565,1519,Grill on the Hill Utah State BBQ Championship,"Snowbird, UT",UT,6/19/2009,TRUE,9700,90
566,1520,SunDrop Country BBQ Cook-Off,"Pulaski, TN",TN,5/7/2009,TRUE,10000,100
567,1521,Smokin' in the Creek,"Sugar Creek, MO",MO,4/24/2009,TRUE,6550,100
568,1534,"The BBQ, Blues & Cruise","Taylorville, IL",IL,5/29/2009,TRUE,7500,100
569,1535,Battle of the Brisket,"Mission, KS",KS,9/18/2009,TRUE,4450,78
570,1536,Cookin' on the Kaw,"De Soto, KS",KS,10/9/2009,TRUE,4500,88
571,1537,South Dakota BBQ Championship,"Huron, SD",SD,6/5/2009,TRUE,7000,80
572,1538,Chesapeake Jubilee BBQ Cook-Off,"Chesapeake, VA",VA,5/15/2009,TRUE,13000,80
573,1539,18th Annual Boone's Lick Trail BBQ Contest,"Columbia, MO",MO,7/24/2009,TRUE,4250,100
